ID,timestamp,price_now,cum_change_type,01change_type,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
573,1463875200000,2515,U,D,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442,4.022526146419952,-1.466508125247721,-2.0574534161490683,1.8181818181818181,0.3570011900039667,1.9822006472491909
573,1463961600000,2505,U,D,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442,4.022526146419952,-1.466508125247721,-2.0574534161490683,1.8181818181818181,0.3570011900039667
573,1464048000000,2582,U,U,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442,4.022526146419952,-1.466508125247721,-2.0574534161490683,1.8181818181818181
573,1464134400000,2603,U,U,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442,4.022526146419952,-1.466508125247721,-2.0574534161490683
573,1464220800000,2574,U,D,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442,4.022526146419952,-1.466508125247721
573,1464307200000,2512,U,D,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442,4.022526146419952
573,1464393600000,2439,D,D,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129,3.0162412993039442
573,1464480000000,2470,D,U,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215,0.4129129129129129
573,1464566400000,2458,D,D,-0.4858299595141701,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186,0.4485981308411215
573,1464652800000,2378,D,D,-3.254678600488202,-0.4858299595141701,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202,1.4142165984369186
573,1464739200000,2385,D,U,0.2943650126156434,-3.254678600488202,-0.4858299595141701,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442,-0.03669724770642202
573,1464825600000,2472,D,U,3.647798742138365,0.2943650126156434,-3.254678600488202,-0.4858299595141701,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362,-1.57856093979442
573,1464912000000,2527,U,U,2.2249190938511325,3.647798742138365,0.2943650126156434,-3.254678600488202,-0.4858299595141701,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316,-3.729951510630362
573,1464998400000,2571,U,U,1.7411950929956468,2.2249190938511325,3.647798742138365,0.2943650126156434,-3.254678600488202,-0.4858299595141701,1.2710127101271012,-2.906050955414013,-2.4087024087024087,-1.114099116404149,0.8133230054221533,3.0738522954091816,-0.3976143141153081,-4.299847792998477,-2.5945144551519648,2.780952380952381,1.468882875918052,3.149920255183413,3.8939519469759736,1.00418410041841,-0.7475083056478405,-0.2898550724637681,-1.6293279022403258,-1.087832393231265,-0.72,2.711585866885785,-1.45748987854251,-0.7234726688102894,-3.6032545524990316
29864,1462924800000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0,0,0,0,0,0,0
29864,1463011200000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0,0,0,0,0,0
29864,1463097600000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0,0,0,0,0
29864,1463184000000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0,0,0,0
29864,1463270400000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0,0,0
29864,1463356800000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0,0
29864,1463443200000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0,0
29864,1463529600000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0,0
29864,1463616000000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471,0
29864,1463702400000,506778,U,U,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409567399970471
29864,1463788800000,506778,U,S,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1463875200000,506778,U,S,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1463961600000,506778,U,S,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464048000000,506778,U,S,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464134400000,506778,U,S,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464220800000,506778,U,S,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464307200000,506778,U,S,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464393600000,506778,U,S,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464480000000,506778,U,S,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464566400000,506778,U,S,0,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464652800000,506778,U,S,0,0,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464739200000,506778,U,S,0,0,0,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464825600000,506778,U,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464912000000,506778,U,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464998400000,506778,U,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005328060526767584,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1462924800000,646,U,U,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588,-2.972651605231867,-0.9422850412249705,0.7117437722419928,0,0.9580838323353293,2.9593094944512948
1759,1463011200000,666,U,U,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588,-2.972651605231867,-0.9422850412249705,0.7117437722419928,0,0.9580838323353293
1759,1463097600000,661,U,D,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588,-2.972651605231867,-0.9422850412249705,0.7117437722419928,0
1759,1463184000000,678,U,U,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588,-2.972651605231867,-0.9422850412249705,0.7117437722419928
1759,1463270400000,700,U,U,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588,-2.972651605231867,-0.9422850412249705
1759,1463356800000,724,U,U,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588,-2.972651605231867
1759,1463443200000,747,U,U,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553,0.7352941176470588
1759,1463529600000,744,U,D,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132,-2.3114355231143553
1759,1463616000000,707,U,D,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587,-4.9813200498132
1759,1463702400000,713,U,U,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585,-2.8833551769331587
1759,1463788800000,709,U,D,-0.5610098176718092,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325,-4.4534412955465585
1759,1463875200000,698,U,D,-1.5514809590973202,-0.5610098176718092,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145,-2.5423728813559325
1759,1463961600000,691,U,D,-1.002865329512894,-1.5514809590973202,-0.5610098176718092,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676,-2.318840579710145
1759,1464048000000,691,U,S,0,-1.002865329512894,-1.5514809590973202,-0.5610098176718092,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125,-5.044510385756676
1759,1464134400000,690,U,D,-0.1447178002894356,0,-1.002865329512894,-1.5514809590973202,-0.5610098176718092,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065,-3.125
1759,1464220800000,693,U,U,0.43478260869565216,-0.1447178002894356,0,-1.002865329512894,-1.5514809590973202,-0.5610098176718092,0.8486562942008486,-4.973118279569892,-0.4016064257028112,3.1767955801104977,3.428571428571429,3.2448377581120944,2.5718608169440245,-0.7507507507507507,3.0959752321981426,2.5396825396825395,2.7732463295269167,0.9884678747940692,0,0.6633499170812603,0.33277870216306155,-2.1172638436482085,-4.658385093167702,-1.97869101978691,0.6125574272588056,3.650793650793651,0,0.1589825119236884,1.4516129032258065
